#1
double tab1(18001,8)
#time	tagertSpeed	ShafterPostion	Eng.minTorque	Eng.maxTorque	air_degC	ENG_degC	PT_TH_degC
1584	120.8	1	0	500	45	56	27
1584.1	120.72492	1	0	500	45	56	27
1584.2	120.64864	1	0	500	45	56	27
1584.3	120.57122	1	0	500	45	56	27
1584.4	120.49268	1	0	500	45	56	27
1584.5	120.41305	1	0	500	45	56	27
1584.6	120.33239	1	0	500	45	56	27
1584.7	120.25071	1	0	500	45	56	27
1584.8	120.16807	1	0	500	45	56	27
1584.9	120.08448	1	0	500	45	56	27
1585	120	1	0	500	45	56	27
1585.1	119.91464	1	0	500	45	56	27
1585.2	119.82837	1	0	500	45	56	27
1585.3	119.74114	1	0	500	45	56	27
1585.4	119.65292	1	0	500	45	56	27
1585.5	119.56364	1	0	500	45	56	27
1585.6	119.47328	1	0	500	45	56	27
1585.7	119.38178	1	0	500	45	56	27
1585.8	119.2891	1	0	500	45	56	27
1585.9	119.19518	1	0	500	45	56	27
1586	119.1	1	0	500	45	56	27
1586.1	119.00353	1	0	500	45	56	27
1586.2	118.90588	1	0	500	45	56	27
1586.3	118.80721	1	0	500	45	56	27
1586.4	118.70766	1	0	500	45	56	27
1586.5	118.60737	1	0	500	45	56	27
1586.6	118.50649	1	0	500	45	56	27
1586.7	118.40517	1	0	500	45	56	27
1586.8	118.30355	1	0	500	45	56	27
1586.9	118.20178	1	0	500	45	56	27
1587	118.1	1	0	500	45	56	27
1587.1	117.99835	1	0	500	45	56	27
1587.2	117.8969	1	0	500	45	56	27
1587.3	117.79572	1	0	500	45	56	27
1587.4	117.69486	1	0	500	45	56	27
1587.5	117.59439	1	0	500	45	56	27
1587.6	117.49436	1	0	500	45	56	27
1587.7	117.39485	1	0	500	45	56	27
1587.8	117.29591	1	0	500	45	56	27
1587.9	117.19761	1	0	500	45	56	27
1588	117.1	1	0	500	45	56	27
1588.1	117.00317	1	0	500	45	56	27
1588.2	116.90731	1	0	500	45	56	27
1588.3	116.81262	1	0	500	45	56	27
1588.4	116.71931	1	0	500	45	56	27
1588.5	116.62759	1	0	500	45	56	27
1588.6	116.53766	1	0	500	45	56	27
1588.7	116.44973	1	0	500	45	56	27
1588.8	116.364	1	0	500	45	56	27
1588.9	116.28069	1	0	500	45	56	27
1589	116.2	1	0	500	45	56	27
1589.1	116.12205	1	0	500	45	56	27
1589.2	116.04665	1	0	500	45	56	27
1589.3	115.97349	1	0	500	45	56	27
1589.4	115.90229	1	0	500	45	56	27
1589.5	115.83276	1	0	500	45	56	27
1589.6	115.7646	1	0	500	45	56	27
1589.7	115.69754	1	0	500	45	56	27
1589.8	115.63128	1	0	500	45	56	27
1589.9	115.56553	1	0	500	45	56	27
1590	115.5	1	0	500	45	56	27
1590.1	115.43451	1	0	500	45	56	27
1590.2	115.3693	1	0	500	45	56	27
1590.3	115.30473	1	0	500	45	56	27
1590.4	115.24114	1	0	500	45	56	27
1590.5	115.17889	1	0	500	45	56	27
1590.6	115.11833	1	0	500	45	56	27
1590.7	115.05981	1	0	500	45	56	27
1590.8	115.00368	1	0	500	45	56	27
1590.9	114.95029	1	0	500	45	56	27
1591	114.9	1	0	500	45	56	27
1591.1	114.85301	1	0	500	45	56	27
1591.2	114.80895	1	0	500	45	56	27
1591.3	114.76731	1	0	500	45	56	27
1591.4	114.72756	1	0	500	45	56	27
1591.5	114.68919	1	0	500	45	56	27
1591.6	114.65169	1	0	500	45	56	27
1591.7	114.61453	1	0	500	45	56	27
1591.8	114.57721	1	0	500	45	56	27
1591.9	114.53921	1	0	500	45	56	27
1592	114.5	1	0	500	45	56	27
1592.1	114.45925	1	0	500	45	56	27
1592.2	114.41729	1	0	500	45	56	27
1592.3	114.37465	1	0	500	45	56	27
1592.4	114.33183	1	0	500	45	56	27
1592.5	114.28935	1	0	500	45	56	27
1592.6	114.24772	1	0	500	45	56	27
1592.7	114.20745	1	0	500	45	56	27
1592.8	114.16907	1	0	500	45	56	27
1592.9	114.13308	1	0	500	45	56	27
1593	114.1	1	0	500	45	56	27
1593.1	114.0702	1	0	500	45	56	27
1593.2	114.04348	1	0	500	45	56	27
1593.3	114.0195	1	0	500	45	56	27
1593.4	113.99793	1	0	500	45	56	27
1593.5	113.97842	1	0	500	45	56	27
1593.6	113.96064	1	0	500	45	56	27
1593.7	113.94425	1	0	500	45	56	27
1593.8	113.9289	1	0	500	45	56	27
1593.9	113.91427	1	0	500	45	56	27
1594	113.9	1	0	500	45	56	27
1594.1	113.88576	1	0	500	45	56	27
1594.2	113.8712	1	0	500	45	56	27
1594.3	113.85595	1	0	500	45	56	27
1594.4	113.83966	1	0	500	45	56	27
1594.5	113.82196	1	0	500	45	56	27
1594.6	113.80252	1	0	500	45	56	27
1594.7	113.78095	1	0	500	45	56	27
1594.8	113.75692	1	0	500	45	56	27
1594.9	113.73005	1	0	500	45	56	27
1595	113.7	1	0	500	45	56	27
1595.1	113.66656	1	0	500	45	56	27
1595.2	113.63014	1	0	500	45	56	27
1595.3	113.59131	1	0	500	45	56	27
1595.4	113.55065	1	0	500	45	56	27
1595.5	113.50872	1	0	500	45	56	27
1595.6	113.46609	1	0	500	45	56	27
1595.7	113.42334	1	0	500	45	56	27
1595.8	113.38102	1	0	500	45	56	27
1595.9	113.33972	1	0	500	45	56	27
1596	113.3	1	0	500	45	56	27
1596.1	113.26221	1	0	500	45	56	27
1596.2	113.22586	1	0	500	45	56	27
1596.3	113.19021	1	0	500	45	56	27
1596.4	113.15455	1	0	500	45	56	27
1596.5	113.11816	1	0	500	45	56	27
1596.6	113.08032	1	0	500	45	56	27
1596.7	113.0403	1	0	500	45	56	27
1596.8	112.99739	1	0	500	45	56	27
1596.9	112.95086	1	0	500	45	56	27
1597	112.9	1	0	500	45	56	27
1597.1	112.84429	1	0	500	45	56	27
1597.2	112.78403	1	0	500	45	56	27
1597.3	112.71974	1	0	500	45	56	27
1597.4	112.65194	1	0	500	45	56	27
1597.5	112.58113	1	0	500	45	56	27
1597.6	112.50784	1	0	500	45	56	27
1597.7	112.43256	1	0	500	45	56	27
1597.8	112.35582	1	0	500	45	56	27
1597.9	112.27813	1	0	500	45	56	27
1598	112.2	1	0	500	45	56	27
1598.1	112.12184	1	0	500	45	56	27
1598.2	112.04362	1	0	500	45	56	27
1598.3	111.96521	1	0	500	45	56	27
1598.4	111.88648	1	0	500	45	56	27
1598.5	111.8073	1	0	500	45	56	27
1598.6	111.72753	1	0	500	45	56	27
1598.7	111.64705	1	0	500	45	56	27
1598.8	111.56573	1	0	500	45	56	27
1598.9	111.48342	1	0	500	45	56	27
1599	111.4	1	0	500	45	56	27
1599.1	111.31536	1	0	500	45	56	27
1599.2	111.2295	1	0	500	45	56	27
1599.3	111.14242	1	0	500	45	56	27
1599.4	111.05414	1	0	500	45	56	27
1599.5	110.96467	1	0	500	45	56	27
1599.6	110.87403	1	0	500	45	56	27
1599.7	110.78223	1	0	500	45	56	27
1599.8	110.68928	1	0	500	45	56	27
1599.9	110.5952	1	0	500	45	56	27
1600	110.5	1	0	500	45	56	27
1600.1	110.40371	1	0	500	45	56	27
1600.2	110.30639	1	0	500	45	56	27
1600.3	110.20812	1	0	500	45	56	27
1600.4	110.10897	1	0	500	45	56	27
1600.5	110.00903	1	0	500	45	56	27
1600.6	109.90836	1	0	500	45	56	27
1600.7	109.80705	1	0	500	45	56	27
1600.8	109.70516	1	0	500	45	56	27
1600.9	109.60279	1	0	500	45	56	27
1601	109.5	1	0	500	45	56	27
1601.1	109.3969	1	0	500	45	56	27
1601.2	109.29375	1	0	500	45	56	27
1601.3	109.19082	1	0	500	45	56	27
1601.4	109.08838	1	0	500	45	56	27
1601.5	108.98673	1	0	500	45	56	27
1601.6	108.88614	1	0	500	45	56	27
1601.7	108.78689	1	0	500	45	56	27
1601.8	108.68927	1	0	500	45	56	27
1601.9	108.59354	1	0	500	45	56	27
1602	108.5	1	0	500	45	56	27
1602.1	108.40887	1	0	500	45	56	27
1602.2	108.32021	1	0	500	45	56	27
1602.3	108.23402	1	0	500	45	56	27
1602.4	108.1503	1	0	500	45	56	27
1602.5	108.06905	1	0	500	45	56	27
1602.6	107.99028	1	0	500	45	56	27
1602.7	107.91399	1	0	500	45	56	27
1602.8	107.84017	1	0	500	45	56	27
1602.9	107.76884	1	0	500	45	56	27
1603	107.7	1	0	500	45	56	27
1603.1	107.6336	1	0	500	45	56	27
1603.2	107.56939	1	0	500	45	56	27
1603.3	107.5071	1	0	500	45	56	27
1603.4	107.44642	1	0	500	45	56	27
1603.5	107.38706	1	0	500	45	56	27
1603.6	107.32874	1	0	500	45	56	27
1603.7	107.27117	1	0	500	45	56	27
1603.8	107.21405	1	0	500	45	56	27
1603.9	107.15709	1	0	500	45	56	27
1604	107.1	1	0	500	45	56	27
1604.1	107.04264	1	0	500	45	56	27
1604.2	106.98541	1	0	500	45	56	27
1604.3	106.9289	1	0	500	45	56	27
1604.4	106.87364	1	0	500	45	56	27
1604.5	106.8202	1	0	500	45	56	27
1604.6	106.76915	1	0	500	45	56	27
1604.7	106.72105	1	0	500	45	56	27
1604.8	106.67645	1	0	500	45	56	27
1604.9	106.63591	1	0	500	45	56	27
1605	106.6	1	0	500	45	56	27
1605.1	106.56906	1	0	500	45	56	27
1605.2	106.54255	1	0	500	45	56	27
1605.3	106.51972	1	0	500	45	56	27
1605.4	106.49983	1	0	500	45	56	27
1605.5	106.48212	1	0	500	45	56	27
1605.6	106.46584	1	0	500	45	56	27
1605.7	106.45024	1	0	500	45	56	27
1605.8	106.43457	1	0	500	45	56	27
1605.9	106.41807	1	0	500	45	56	27
1606	106.4	1	0	500	45	56	27
1606.1	106.37984	1	0	500	45	56	27
1606.2	106.35799	1	0	500	45	56	27
1606.3	106.33511	1	0	500	45	56	27
1606.4	106.31183	1	0	500	45	56	27
1606.5	106.28881	1	0	500	45	56	27
1606.6	106.26668	1	0	500	45	56	27
1606.7	106.24609	1	0	500	45	56	27
1606.8	106.22769	1	0	500	45	56	27
1606.9	106.21211	1	0	500	45	56	27
1607	106.2	1	0	500	45	56	27
1607.1	106.1918	1	0	500	45	56	27
1607.2	106.18708	1	0	500	45	56	27
1607.3	106.18524	1	0	500	45	56	27
1607.4	106.18563	1	0	500	45	56	27
1607.5	106.18764	1	0	500	45	56	27
1607.6	106.19063	1	0	500	45	56	27
1607.7	106.19399	1	0	500	45	56	27
1607.8	106.19709	1	0	500	45	56	27
1607.9	106.1993	1	0	500	45	56	27
1608	106.2	1	0	500	45	56	27
1608.1	106.19878	1	0	500	45	56	27
1608.2	106.19607	1	0	500	45	56	27
1608.3	106.19254	1	0	500	45	56	27
1608.4	106.18885	1	0	500	45	56	27
1608.5	106.18565	1	0	500	45	56	27
1608.6	106.18359	1	0	500	45	56	27
1608.7	106.18334	1	0	500	45	56	27
1608.8	106.18556	1	0	500	45	56	27
1608.9	106.19089	1	0	500	45	56	27
1609	106.2	1	0	500	45	56	27
1609.1	106.2133	1	0	500	45	56	27
1609.2	106.23023	1	0	500	45	56	27
1609.3	106.24999	1	0	500	45	56	27
1609.4	106.27178	1	0	500	45	56	27
1609.5	106.29478	1	0	500	45	56	27
1609.6	106.3182	1	0	500	45	56	27
1609.7	106.34124	1	0	500	45	56	27
1609.8	106.36309	1	0	500	45	56	27
1609.9	106.38294	1	0	500	45	56	27
1610	106.4	1	0	500	45	56	27
1610.1	106.41372	1	0	500	45	56	27
1610.2	106.4246	1	0	500	45	56	27
1610.3	106.43339	1	0	500	45	56	27
1610.4	106.44085	1	0	500	45	56	27
1610.5	106.44773	1	0	500	45	56	27
1610.6	106.4548	1	0	500	45	56	27
1610.7	106.4628	1	0	500	45	56	27
1610.8	106.4725	1	0	500	45	56	27
1610.9	106.48465	1	0	500	45	56	27
1611	106.5	1	0	500	45	56	27
1611.1	106.51912	1	0	500	45	56	27
1611.2	106.54177	1	0	500	45	56	27
1611.3	106.56755	1	0	500	45	56	27
1611.4	106.59603	1	0	500	45	56	27
1611.5	106.62678	1	0	500	45	56	27
1611.6	106.65939	1	0	500	45	56	27
1611.7	106.69344	1	0	500	45	56	27
1611.8	106.72851	1	0	500	45	56	27
1611.9	106.76417	1	0	500	45	56	27
1612	106.8	1	0	500	45	56	27
1612.1	106.83571	1	0	500	45	56	27
1612.2	106.8715	1	0	500	45	56	27
1612.3	106.9077	1	0	500	45	56	27
1612.4	106.94464	1	0	500	45	56	27
1612.5	106.98264	1	0	500	45	56	27
1612.6	107.02202	1	0	500	45	56	27
1612.7	107.06313	1	0	500	45	56	27
1612.8	107.10627	1	0	500	45	56	27
1612.9	107.15179	1	0	500	45	56	27
1613	107.2	1	0	500	45	56	27
1613.1	107.25114	1	0	500	45	56	27
1613.2	107.30501	1	0	500	45	56	27
1613.3	107.36133	1	0	500	45	56	27
1613.4	107.41981	1	0	500	45	56	27
1613.5	107.48017	1	0	500	45	56	27
1613.6	107.54211	1	0	500	45	56	27
1613.7	107.60536	1	0	500	45	56	27
1613.8	107.66961	1	0	500	45	56	27
1613.9	107.73459	1	0	500	45	56	27
1614	107.8	1	0	500	45	56	27
1614.1	107.86565	1	0	500	45	56	27
1614.2	107.93166	1	0	500	45	56	27
1614.3	107.99828	1	0	500	45	56	27
1614.4	108.06571	1	0	500	45	56	27
1614.5	108.13418	1	0	500	45	56	27
1614.6	108.20392	1	0	500	45	56	27
1614.7	108.27515	1	0	500	45	56	27
1614.8	108.34809	1	0	500	45	56	27
1614.9	108.42296	1	0	500	45	56	27
1615	108.5	1	0	500	45	56	27
1615.1	108.57938	1	0	500	45	56	27
1615.2	108.66114	1	0	500	45	56	27
1615.3	108.74527	1	0	500	45	56	27
1615.4	108.83176	1	0	500	45	56	27
1615.5	108.92061	1	0	500	45	56	27
1615.6	109.01181	1	0	500	45	56	27
1615.7	109.10536	1	0	500	45	56	27
1615.8	109.20124	1	0	500	45	56	27
1615.9	109.29946	1	0	500	45	56	27
1616	109.4	1	0	500	45	56	27
1616.1	109.50283	1	0	500	45	56	27
1616.2	109.60778	1	0	500	45	56	27
1616.3	109.71465	1	0	500	45	56	27
1616.4	109.82325	1	0	500	45	56	27
1616.5	109.93337	1	0	500	45	56	27
1616.6	110.04483	1	0	500	45	56	27
1616.7	110.15742	1	0	500	45	56	27
1616.8	110.27094	1	0	500	45	56	27
1616.9	110.3852	1	0	500	45	56	27
1617	110.5	1	0	500	45	56	27
1617.1	110.61521	1	0	500	45	56	27
1617.2	110.73095	1	0	500	45	56	27
1617.3	110.84743	1	0	500	45	56	27
1617.4	110.96485	1	0	500	45	56	27
1617.5	111.0834	1	0	500	45	56	27
1617.6	111.20327	1	0	500	45	56	27
1617.7	111.32467	1	0	500	45	56	27
1617.8	111.4478	1	0	500	45	56	27
1617.9	111.57284	1	0	500	45	56	27
1618	111.7	1	0	500	45	56	27
1618.1	111.82934	1	0	500	45	56	27
1618.2	111.96041	1	0	500	45	56	27
1618.3	112.09261	1	0	500	45	56	27
1618.4	112.22535	1	0	500	45	56	27
1618.5	112.35804	1	0	500	45	56	27
1618.6	112.49008	1	0	500	45	56	27
1618.7	112.62089	1	0	500	45	56	27
1618.8	112.74988	1	0	500	45	56	27
1618.9	112.87644	1	0	500	45	56	27
1619	113	1	0	500	45	56	27
1619.1	113.12011	1	0	500	45	56	27
1619.2	113.237	1	0	500	45	56	27
1619.3	113.35102	1	0	500	45	56	27
1619.4	113.46254	1	0	500	45	56	27
1619.5	113.57194	1	0	500	45	56	27
1619.6	113.67959	1	0	500	45	56	27
1619.7	113.78585	1	0	500	45	56	27
1619.8	113.89109	1	0	500	45	56	27
1619.9	113.99568	1	0	500	45	56	27
1620	114.1	1	0	500	45	56	27
1620.1	114.2043	1	0	500	45	56	27
1620.2	114.3084	1	0	500	45	56	27
1620.3	114.41202	1	0	500	45	56	27
1620.4	114.51488	1	0	500	45	56	27
1620.5	114.61669	1	0	500	45	56	27
1620.6	114.71716	1	0	500	45	56	27
1620.7	114.81601	1	0	500	45	56	27
1620.8	114.91296	1	0	500	45	56	27
1620.9	115.00772	1	0	500	45	56	27
1621	115.1	1	0	500	45	56	27
1621.1	115.1896	1	0	500	45	56	27
1621.2	115.27661	1	0	500	45	56	27
1621.3	115.3612	1	0	500	45	56	27
1621.4	115.44354	1	0	500	45	56	27
1621.5	115.52381	1	0	500	45	56	27
1621.6	115.60217	1	0	500	45	56	27
1621.7	115.6788	1	0	500	45	56	27
1621.8	115.75387	1	0	500	45	56	27
1621.9	115.82754	1	0	500	45	56	27
1622	115.9	1	0	500	45	56	27
1622.1	115.97131	1	0	500	45	56	27
1622.2	116.04117	1	0	500	45	56	27
1622.3	116.10919	1	0	500	45	56	27
1622.4	116.17495	1	0	500	45	56	27
1622.5	116.23808	1	0	500	45	56	27
1622.6	116.29815	1	0	500	45	56	27
1622.7	116.35478	1	0	500	45	56	27
1622.8	116.40756	1	0	500	45	56	27
1622.9	116.4561	1	0	500	45	56	27
1623	116.5	1	0	500	45	56	27
1623.1	116.53896	1	0	500	45	56	27
1623.2	116.5731	1	0	500	45	56	27
1623.3	116.60265	1	0	500	45	56	27
1623.4	116.62784	1	0	500	45	56	27
1623.5	116.64889	1	0	500	45	56	27
1623.6	116.66603	1	0	500	45	56	27
1623.7	116.67948	1	0	500	45	56	27
1623.8	116.68948	1	0	500	45	56	27
1623.9	116.69624	1	0	500	45	56	27
1624	116.7	1	0	500	45	56	27
1624.1	116.70096	1	0	500	45	56	27
1624.2	116.69923	1	0	500	45	56	27
1624.3	116.69491	1	0	500	45	56	27
1624.4	116.68809	1	0	500	45	56	27
1624.5	116.67887	1	0	500	45	56	27
1624.6	116.66734	1	0	500	45	56	27
1624.7	116.65359	1	0	500	45	56	27
1624.8	116.63772	1	0	500	45	56	27
1624.9	116.61983	1	0	500	45	56	27
1625	116.6	1	0	500	45	56	27
1625.1	116.57822	1	0	500	45	56	27
1625.2	116.55399	1	0	500	45	56	27
1625.3	116.52672	1	0	500	45	56	27
1625.4	116.4958	1	0	500	45	56	27
1625.5	116.46064	1	0	500	45	56	27
1625.6	116.42062	1	0	500	45	56	27
1625.7	116.37515	1	0	500	45	56	27
1625.8	116.32363	1	0	500	45	56	27
1625.9	116.26544	1	0	500	45	56	27
1626	116.2	1	0	500	45	56	27
1626.1	116.12688	1	0	500	45	56	27
1626.2	116.04642	1	0	500	45	56	27
1626.3	115.95912	1	0	500	45	56	27
1626.4	115.8655	1	0	500	45	56	27
1626.5	115.76609	1	0	500	45	56	27
1626.6	115.66138	1	0	500	45	56	27
1626.7	115.55191	1	0	500	45	56	27
1626.8	115.43817	1	0	500	45	56	27
1626.9	115.3207	1	0	500	45	56	27
1627	115.2	1	0	500	45	56	27
1627.1	115.07646	1	0	500	45	56	27
1627.2	114.94995	1	0	500	45	56	27
1627.3	114.82021	1	0	500	45	56	27
1627.4	114.68699	1	0	500	45	56	27
1627.5	114.55002	1	0	500	45	56	27
1627.6	114.40905	1	0	500	45	56	27
1627.7	114.26382	1	0	500	45	56	27
1627.8	114.11408	1	0	500	45	56	27
1627.9	113.95956	1	0	500	45	56	27
1628	113.8	1	0	500	45	56	27
1628.1	113.63528	1	0	500	45	56	27
1628.2	113.46579	1	0	500	45	56	27
1628.3	113.29204	1	0	500	45	56	27
1628.4	113.11455	1	0	500	45	56	27
1628.5	112.93383	1	0	500	45	56	27
1628.6	112.75041	1	0	500	45	56	27
1628.7	112.5648	1	0	500	45	56	27
1628.8	112.37752	1	0	500	45	56	27
1628.9	112.18908	1	0	500	45	56	27
1629	112	1	0	500	45	56	27
1629.1	111.81071	1	0	500	45	56	27
1629.2	111.6213	1	0	500	45	56	27
1629.3	111.43174	1	0	500	45	56	27
1629.4	111.24203	1	0	500	45	56	27
1629.5	111.05215	1	0	500	45	56	27
1629.6	110.86211	1	0	500	45	56	27
1629.7	110.67188	1	0	500	45	56	27
1629.8	110.48146	1	0	500	45	56	27
1629.9	110.29084	1	0	500	45	56	27
1630	110.1	1	0	500	45	56	27
1630.1	109.90906	1	0	500	45	56	27
1630.2	109.71862	1	0	500	45	56	27
1630.3	109.52941	1	0	500	45	56	27
1630.4	109.34214	1	0	500	45	56	27
1630.5	109.15755	1	0	500	45	56	27
1630.6	108.97635	1	0	500	45	56	27
1630.7	108.79928	1	0	500	45	56	27
1630.8	108.62704	1	0	500	45	56	27
1630.9	108.46038	1	0	500	45	56	27
1631	108.3	1	0	500	45	56	27
1631.1	108.14644	1	0	500	45	56	27
1631.2	107.99941	1	0	500	45	56	27
1631.3	107.85842	1	0	500	45	56	27
1631.4	107.72299	1	0	500	45	56	27
1631.5	107.59264	1	0	500	45	56	27
1631.6	107.46688	1	0	500	45	56	27
1631.7	107.34522	1	0	500	45	56	27
1631.8	107.22717	1	0	500	45	56	27
1631.9	107.11226	1	0	500	45	56	27
1632	107	1	0	500	45	56	27
1632.1	106.89008	1	0	500	45	56	27
1632.2	106.78295	1	0	500	45	56	27
1632.3	106.6792	1	0	500	45	56	27
1632.4	106.57948	1	0	500	45	56	27
1632.5	106.48438	1	0	500	45	56	27
1632.6	106.39454	1	0	500	45	56	27
1632.7	106.31056	1	0	500	45	56	27
1632.8	106.23307	1	0	500	45	56	27
1632.9	106.16267	1	0	500	45	56	27
1633	106.1	1	0	500	45	56	27
1633.1	106.04543	1	0	500	45	56	27
1633.2	105.99841	1	0	500	45	56	27
1633.3	105.95816	1	0	500	45	56	27
1633.4	105.92389	1	0	500	45	56	27
1633.5	105.89482	1	0	500	45	56	27
1633.6	105.87017	1	0	500	45	56	27
1633.7	105.84914	1	0	500	45	56	27
1633.8	105.83096	1	0	500	45	56	27
1633.9	105.81484	1	0	500	45	56	27
1634	105.8	1	0	500	45	56	27
1634.1	105.7858	1	0	500	45	56	27
1634.2	105.77221	1	0	500	45	56	27
1634.3	105.75935	1	0	500	45	56	27
1634.4	105.74735	1	0	500	45	56	27
1634.5	105.73632	1	0	500	45	56	27
1634.6	105.72639	1	0	500	45	56	27
1634.7	105.71767	1	0	500	45	56	27
1634.8	105.71028	1	0	500	45	56	27
1634.9	105.70435	1	0	500	45	56	27
1635	105.7	1	0	500	45	56	27
1635.1	105.69728	1	0	500	45	56	27
1635.2	105.69595	1	0	500	45	56	27
1635.3	105.69573	1	0	500	45	56	27
1635.4	105.69631	1	0	500	45	56	27
1635.5	105.69739	1	0	500	45	56	27
1635.6	105.69869	1	0	500	45	56	27
1635.7	105.6999	1	0	500	45	56	27
1635.8	105.70071	1	0	500	45	56	27
1635.9	105.70085	1	0	500	45	56	27
1636	105.7	1	0	500	45	56	27
1636.1	105.6979	1	0	500	45	56	27
1636.2	105.69439	1	0	500	45	56	27
1636.3	105.68934	1	0	500	45	56	27
1636.4	105.68262	1	0	500	45	56	27
1636.5	105.6741	1	0	500	45	56	27
1636.6	105.66366	1	0	500	45	56	27
1636.7	105.65115	1	0	500	45	56	27
1636.8	105.63646	1	0	500	45	56	27
1636.9	105.61945	1	0	500	45	56	27
1637	105.6	1	0	500	45	56	27
1637.1	105.57803	1	0	500	45	56	27
1637.2	105.5537	1	0	500	45	56	27
1637.3	105.52722	1	0	500	45	56	27
1637.4	105.49882	1	0	500	45	56	27
1637.5	105.4687	1	0	500	45	56	27
1637.6	105.43709	1	0	500	45	56	27
1637.7	105.4042	1	0	500	45	56	27
1637.8	105.37024	1	0	500	45	56	27
1637.9	105.33544	1	0	500	45	56	27
1638	105.3	1	0	500	45	56	27
1638.1	105.26409	1	0	500	45	56	27
1638.2	105.22763	1	0	500	45	56	27
1638.3	105.19048	1	0	500	45	56	27
1638.4	105.15251	1	0	500	45	56	27
1638.5	105.11359	1	0	500	45	56	27
1638.6	105.07359	1	0	500	45	56	27
1638.7	105.03236	1	0	500	45	56	27
1638.8	104.98977	1	0	500	45	56	27
1638.9	104.9457	1	0	500	45	56	27
1639	104.9	1	0	500	45	56	27
1639.1	104.85262	1	0	500	45	56	27
1639.2	104.8038	1	0	500	45	56	27
1639.3	104.75386	1	0	500	45	56	27
1639.4	104.70313	1	0	500	45	56	27
1639.5	104.65193	1	0	500	45	56	27
1639.6	104.60057	1	0	500	45	56	27
1639.7	104.54937	1	0	500	45	56	27
1639.8	104.49867	1	0	500	45	56	27
1639.9	104.44877	1	0	500	45	56	27
1640	104.4	1	0	500	45	56	27
1640.1	104.35264	1	0	500	45	56	27
1640.2	104.30677	1	0	500	45	56	27
1640.3	104.26246	1	0	500	45	56	27
1640.4	104.21975	1	0	500	45	56	27
1640.5	104.1787	1	0	500	45	56	27
1640.6	104.13935	1	0	500	45	56	27
1640.7	104.10175	1	0	500	45	56	27
1640.8	104.06596	1	0	500	45	56	27
1640.9	104.03203	1	0	500	45	56	27
1641	104	1	0	500	45	56	27
1641.1	103.96994	1	0	500	45	56	27
1641.2	103.9419	1	0	500	45	56	27
1641.3	103.91598	1	0	500	45	56	27
1641.4	103.89225	1	0	500	45	56	27
1641.5	103.87078	1	0	500	45	56	27
1641.6	103.85164	1	0	500	45	56	27
1641.7	103.83492	1	0	500	45	56	27
1641.8	103.82069	1	0	500	45	56	27
1641.9	103.80902	1	0	500	45	56	27
1642	103.8	1	0	500	45	56	27
1642.1	103.79372	1	0	500	45	56	27
1642.2	103.79041	1	0	500	45	56	27
1642.3	103.7903	1	0	500	45	56	27
1642.4	103.79365	1	0	500	45	56	27
1642.5	103.8007	1	0	500	45	56	27
1642.6	103.81169	1	0	500	45	56	27
1642.7	103.82687	1	0	500	45	56	27
1642.8	103.84648	1	0	500	45	56	27
1642.9	103.87078	1	0	500	45	56	27
1643	103.9	1	0	500	45	56	27
1643.1	103.93427	1	0	500	45	56	27
1643.2	103.97326	1	0	500	45	56	27
1643.3	104.01651	1	0	500	45	56	27
1643.4	104.06355	1	0	500	45	56	27
1643.5	104.11394	1	0	500	45	56	27
1643.6	104.16721	1	0	500	45	56	27
1643.7	104.22291	1	0	500	45	56	27
1643.8	104.28058	1	0	500	45	56	27
1643.9	104.33976	1	0	500	45	56	27
1644	104.4	1	0	500	45	56	27
1644.1	104.46098	1	0	500	45	56	27
1644.2	104.52294	1	0	500	45	56	27
1644.3	104.58627	1	0	500	45	56	27
1644.4	104.65135	1	0	500	45	56	27
1644.5	104.71856	1	0	500	45	56	27
1644.6	104.78829	1	0	500	45	56	27
1644.7	104.86091	1	0	500	45	56	27
1644.8	104.93681	1	0	500	45	56	27
1644.9	105.01638	1	0	500	45	56	27
1645	105.1	1	0	500	45	56	27
1645.1	105.1879	1	0	500	45	56	27
1645.2	105.27976	1	0	500	45	56	27
1645.3	105.3751	1	0	500	45	56	27
1645.4	105.47345	1	0	500	45	56	27
1645.5	105.57432	1	0	500	45	56	27
1645.6	105.67725	1	0	500	45	56	27
1645.7	105.78176	1	0	500	45	56	27
1645.8	105.88737	1	0	500	45	56	27
1645.9	105.99361	1	0	500	45	56	27
1646	106.1	1	0	500	45	56	27
1646.1	106.2062	1	0	500	45	56	27
1646.2	106.3124	1	0	500	45	56	27
1646.3	106.41892	1	0	500	45	56	27
1646.4	106.52606	1	0	500	45	56	27
1646.5	106.63416	1	0	500	45	56	27
1646.6	106.74352	1	0	500	45	56	27
1646.7	106.85447	1	0	500	45	56	27
1646.8	106.96732	1	0	500	45	56	27
1646.9	107.08239	1	0	500	45	56	27
1647	107.2	1	0	500	45	56	27
1647.1	107.32038	1	0	500	45	56	27
1647.2	107.44342	1	0	500	45	56	27
1647.3	107.56892	1	0	500	45	56	27
1647.4	107.6967	1	0	500	45	56	27
1647.5	107.82654	1	0	500	45	56	27
1647.6	107.95826	1	0	500	45	56	27
1647.7	108.09167	1	0	500	45	56	27
1647.8	108.22655	1	0	500	45	56	27
1647.9	108.36273	1	0	500	45	56	27
1648	108.5	1	0	500	45	56	27
1648.1	108.63818	1	0	500	45	56	27
